Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
América do Norte;3;Canadá;38;Paraná;16;Terrestre;2;2016;outubro;10;163
América do Norte;3;Estados Unidos;68;Paraná;16;Terrestre;2;2016;outubro;10;1277
América do Norte;3;México;148;Paraná;16;Terrestre;2;2016;outubro;10;975
América do Sul;4;Argentina;11;Paraná;16;Terrestre;2;2016;outubro;10;25316
América do Sul;4;Bolívia;26;Paraná;16;Terrestre;2;2016;outubro;10;323
América do Sul;4;Chile;42;Paraná;16;Terrestre;2;2016;outubro;10;776
América do Sul;4;Colômbia;48;Paraná;16;Terrestre;2;2016;outubro;10;1290
América do Sul;4;Equador;63;Paraná;16;Terrestre;2;2016;outubro;10;629
América do Sul;4;Guiana;86;Paraná;16;Terrestre;2;2016;outubro;10;0
América do Sul;4;Guiana Francesa;87;Paraná;16;Terrestre;2;2016;outubro;10;0
América do Sul;4;Paraguai;173;Paraná;16;Terrestre;2;2016;outubro;10;12217
América do Sul;4;Peru;174;Paraná;16;Terrestre;2;2016;outubro;10;863
América do Sul;4;Suriname;217;Paraná;16;Terrestre;2;2016;outubro;10;0
América do Sul;4;Uruguai;234;Paraná;16;Terrestre;2;2016;outubro;10;1877
América do Sul;4;Venezuela;238;Paraná;16;Terrestre;2;2016;outubro;10;138
Ásia;5;Arábia Saudita;9;Paraná;16;Terrestre;2;2016;outubro;10;0
Ásia;5;Bangladesh;18;Paraná;16;Terrestre;2;2016;outubro;10;0
Ásia;5;China;43;Paraná;16;Terrestre;2;2016;outubro;10;93
Ásia;5;China, Hong Kong;44;Paraná;16;Terrestre;2;2016;outubro;10;51
Ásia;5;Cingapura;47;Paraná;16;Terrestre;2;2016;outubro;10;46
Ásia;5;Filipinas;72;Paraná;16;Terrestre;2;2016;outubro;10;79
Ásia;5;Índia;113;Paraná;16;Terrestre;2;2016;outubro;10;44
Ásia;5;Indonésia;114;Paraná;16;Terrestre;2;2016;outubro;10;0
Ásia;5;Irã;115;Paraná;16;Terrestre;2;2016;outubro;10;10
Ásia;5;Israel;119;Paraná;16;Terrestre;2;2016;outubro;10;1060
Ásia;5;Japão;122;Paraná;16;Terrestre;2;2016;outubro;10;316
Ásia;5;Líbano;130;Paraná;16;Terrestre;2;2016;outubro;10;10
Ásia;5;Malásia;138;Paraná;16;Terrestre;2;2016;outubro;10;44
Ásia;5;Paquistão;172;Paraná;16;Terrestre;2;2016;outubro;10;0
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2016;outubro;10;733
Ásia;5;Síria;209;Paraná;16;Terrestre;2;2016;outubro;10;0
Ásia;5;Tailândia;220;Paraná;16;Terrestre;2;2016;outubro;10;22
Ásia;5;Taiwan;221;Paraná;16;Terrestre;2;2016;outubro;10;55
Ásia;5;Outros países;998;Paraná;16;Terrestre;2;2016;outubro;10;41
Europa;6;Alemanha;4;Paraná;16;Terrestre;2;2016;outubro;10;2999
Europa;6;Áustria;15;Paraná;16;Terrestre;2;2016;outubro;10;246
Europa;6;Bélgica;21;Paraná;16;Terrestre;2;2016;outubro;10;446
Europa;6;Bulgária;31;Paraná;16;Terrestre;2;2016;outubro;10;59
Europa;6;Croácia;54;Paraná;16;Terrestre;2;2016;outubro;10;11
Europa;6;Dinamarca;57;Paraná;16;Terrestre;2;2016;outubro;10;250
Europa;6;Eslováquia;65;Paraná;16;Terrestre;2;2016;outubro;10;49
Europa;6;Eslovênia;66;Paraná;16;Terrestre;2;2016;outubro;10;35
Europa;6;Espanha;67;Paraná;16;Terrestre;2;2016;outubro;10;2611
Europa;6;Estônia;69;Paraná;16;Terrestre;2;2016;outubro;10;11
Europa;6;Finlândia;73;Paraná;16;Terrestre;2;2016;outubro;10;56
Europa;6;França;74;Paraná;16;Terrestre;2;2016;outubro;10;2674
Europa;6;Grécia;81;Paraná;16;Terrestre;2;2016;outubro;10;27
Europa;6;Holanda;92;Paraná;16;Terrestre;2;2016;outubro;10;710
Europa;6;Hungria;94;Paraná;16;Terrestre;2;2016;outubro;10;100
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2016;outubro;10;255
Europa;6;Itália;120;Paraná;16;Terrestre;2;2016;outubro;10;1246
Europa;6;Letônia;129;Paraná;16;Terrestre;2;2016;outubro;10;18
Europa;6;Lituânia;134;Paraná;16;Terrestre;2;2016;outubro;10;59
Europa;6;Luxemburgo;135;Paraná;16;Terrestre;2;2016;outubro;10;14
Europa;6;Noruega;164;Paraná;16;Terrestre;2;2016;outubro;10;111
Europa;6;Polônia;177;Paraná;16;Terrestre;2;2016;outubro;10;317
Europa;6;Portugal;179;Paraná;16;Terrestre;2;2016;outubro;10;152
Europa;6;Reino Unido;182;Paraná;16;Terrestre;2;2016;outubro;10;1934
Europa;6;República Tcheca;187;Paraná;16;Terrestre;2;2016;outubro;10;91
Europa;6;Romênia;188;Paraná;16;Terrestre;2;2016;outubro;10;39
Europa;6;Rússia;190;Paraná;16;Terrestre;2;2016;outubro;10;194
Europa;6;Sérvia;208;Paraná;16;Terrestre;2;2016;outubro;10;6
Europa;6;Suécia;215;Paraná;16;Terrestre;2;2016;outubro;10;128
Europa;6;Suíça;216;Paraná;16;Terrestre;2;2016;outubro;10;807
Europa;6;Turquia;230;Paraná;16;Terrestre;2;2016;outubro;10;125
Europa;6;Ucrânia;232;Paraná;16;Terrestre;2;2016;outubro;10;21
Europa;6;Outros países;998;Paraná;16;Terrestre;2;2016;outubro;10;36
Oceania;7;Austrália;14;Paraná;16;Terrestre;2;2016;outubro;10;974
Oceania;7;Nova Zelândia;166;Paraná;16;Terrestre;2;2016;outubro;10;420
Oceania;7;Outros países;998;Paraná;16;Terrestre;2;2016;outubro;10;0
Continente não especificado;8;Países não especificados;999;Paraná;16;Terrestre;2;2016;outubro;10;0
África;1;África do Sul;2;Paraná;16;Terrestre;2;2016;novembro;11;42
África;1;Angola;6;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Cabo Verde;35;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Egito;60;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Gana;77;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Marrocos;143;Paraná;16;Terrestre;2;2016;novembro;11;10
África;1;Moçambique;151;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Nigéria;162;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Quênia;180;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;Tunísia;228;Paraná;16;Terrestre;2;2016;novembro;11;4
África;1;Outros países;998;Paraná;16;Terrestre;2;2016;novembro;11;1
América Central e Caribe;2;Costa Rica;53;Paraná;16;Terrestre;2;2016;novembro;11;122
América Central e Caribe;2;Cuba;55;Paraná;16;Terrestre;2;2016;novembro;11;7
América Central e Caribe;2;El Salvador;61;Paraná;16;Terrestre;2;2016;novembro;11;52
América Central e Caribe;2;Guatemala;84;Paraná;16;Terrestre;2;2016;novembro;11;69
América Central e Caribe;2;Haiti;91;Paraná;16;Terrestre;2;2016;novembro;11;0
América Central e Caribe;2;Honduras;93;Paraná;16;Terrestre;2;2016;novembro;11;7
América Central e Caribe;2;Nicarágua;160;Paraná;16;Terrestre;2;2016;novembro;11;3
América Central e Caribe;2;Panamá;170;Paraná;16;Terrestre;2;2016;novembro;11;49
América Central e Caribe;2;República Dominicana;186;Paraná;16;Terrestre;2;2016;novembro;11;3
América Central e Caribe;2;Trinidad e Tobago;227;Paraná;16;Terrestre;2;2016;novembro;11;0
América Central e Caribe;2;Outros países;998;Paraná;16;Terrestre;2;2016;novembro;11;4
América do Norte;3;Canadá;38;Paraná;16;Terrestre;2;2016;novembro;11;285
América do Norte;3;Estados Unidos;68;Paraná;16;Terrestre;2;2016;novembro;11;1380
América do Norte;3;México;148;Paraná;16;Terrestre;2;2016;novembro;11;971
América do Sul;4;Argentina;11;Paraná;16;Terrestre;2;2016;novembro;11;17817
América do Sul;4;Bolívia;26;Paraná;16;Terrestre;2;2016;novembro;11;386
América do Sul;4;Chile;42;Paraná;16;Terrestre;2;2016;novembro;11;637
América do Sul;4;Colômbia;48;Paraná;16;Terrestre;2;2016;novembro;11;1356
América do Sul;4;Equador;63;Paraná;16;Terrestre;2;2016;novembro;11;651
América do Sul;4;Guiana;86;Paraná;16;Terrestre;2;2016;novembro;11;4
América do Sul;4;Guiana Francesa;87;Paraná;16;Terrestre;2;2016;novembro;11;0
América do Sul;4;Paraguai;173;Paraná;16;Terrestre;2;2016;novembro;11;14038
América do Sul;4;Peru;174;Paraná;16;Terrestre;2;2016;novembro;11;1079
América do Sul;4;Suriname;217;Paraná;16;Terrestre;2;2016;novembro;11;3
América do Sul;4;Uruguai;234;Paraná;16;Terrestre;2;2016;novembro;11;853
América do Sul;4;Venezuela;238;Paraná;16;Terrestre;2;2016;novembro;11;105
Ásia;5;Arábia Saudita;9;Paraná;16;Terrestre;2;2016;novembro;11;0
Ásia;5;Bangladesh;18;Paraná;16;Terrestre;2;2016;novembro;11;0
Ásia;5;China;43;Paraná;16;Terrestre;2;2016;novembro;11;414
Ásia;5;China, Hong Kong;44;Paraná;16;Terrestre;2;2016;novembro;11;65
Ásia;5;Cingapura;47;Paraná;16;Terrestre;2;2016;novembro;11;55
Ásia;5;Filipinas;72;Paraná;16;Terrestre;2;2016;novembro;11;15
Ásia;5;Índia;113;Paraná;16;Terrestre;2;2016;novembro;11;36
Ásia;5;Indonésia;114;Paraná;16;Terrestre;2;2016;novembro;11;0
Ásia;5;Irã;115;Paraná;16;Terrestre;2;2016;novembro;11;4
Ásia;5;Israel;119;Paraná;16;Terrestre;2;2016;novembro;11;333
Ásia;5;Japão;122;Paraná;16;Terrestre;2;2016;novembro;11;248
Ásia;5;Líbano;130;Paraná;16;Terrestre;2;2016;novembro;11;4
Ásia;5;Malásia;138;Paraná;16;Terrestre;2;2016;novembro;11;20
Ásia;5;Paquistão;172;Paraná;16;Terrestre;2;2016;novembro;11;1
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2016;novembro;11;863
Ásia;5;Síria;209;Paraná;16;Terrestre;2;2016;novembro;11;0
Ásia;5;Tailândia;220;Paraná;16;Terrestre;2;2016;novembro;11;46
Ásia;5;Taiwan;221;Paraná;16;Terrestre;2;2016;novembro;11;34
Ásia;5;Outros países;998;Paraná;16;Terrestre;2;2016;novembro;11;35
Europa;6;Alemanha;4;Paraná;16;Terrestre;2;2016;novembro;11;3467
Europa;6;Áustria;15;Paraná;16;Terrestre;2;2016;novembro;11;321
Europa;6;Bélgica;21;Paraná;16;Terrestre;2;2016;novembro;11;549
Europa;6;Bulgária;31;Paraná;16;Terrestre;2;2016;novembro;11;213
Europa;6;Croácia;54;Paraná;16;Terrestre;2;2016;novembro;11;31
Europa;6;Dinamarca;57;Paraná;16;Terrestre;2;2016;novembro;11;285
Europa;6;Eslováquia;65;Paraná;16;Terrestre;2;2016;novembro;11;84
Europa;6;Eslovênia;66;Paraná;16;Terrestre;2;2016;novembro;11;67
Europa;6;Espanha;67;Paraná;16;Terrestre;2;2016;novembro;11;3815
Europa;6;Estônia;69;Paraná;16;Terrestre;2;2016;novembro;11;39
Europa;6;Finlândia;73;Paraná;16;Terrestre;2;2016;novembro;11;175
Europa;6;França;74;Paraná;16;Terrestre;2;2016;novembro;11;3588
Europa;6;Grécia;81;Paraná;16;Terrestre;2;2016;novembro;11;29
Europa;6;Holanda;92;Paraná;16;Terrestre;2;2016;novembro;11;977
Europa;6;Hungria;94;Paraná;16;Terrestre;2;2016;novembro;11;138
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2016;novembro;11;260
Europa;6;Itália;120;Paraná;16;Terrestre;2;2016;novembro;11;2121
Europa;6;Letônia;129;Paraná;16;Terrestre;2;2016;novembro;11;125
Europa;6;Lituânia;134;Paraná;16;Terrestre;2;2016;novembro;11;69
Europa;6;Luxemburgo;135;Paraná;16;Terrestre;2;2016;novembro;11;34
Europa;6;Noruega;164;Paraná;16;Terrestre;2;2016;novembro;11;111
Europa;6;Polônia;177;Paraná;16;Terrestre;2;2016;novembro;11;375
Europa;6;Portugal;179;Paraná;16;Terrestre;2;2016;novembro;11;335
Europa;6;Reino Unido;182;Paraná;16;Terrestre;2;2016;novembro;11;2522
Europa;6;República Tcheca;187;Paraná;16;Terrestre;2;2016;novembro;11;211
Europa;6;Romênia;188;Paraná;16;Terrestre;2;2016;novembro;11;177
Europa;6;Rússia;190;Paraná;16;Terrestre;2;2016;novembro;11;264
Europa;6;Sérvia;208;Paraná;16;Terrestre;2;2016;novembro;11;11
Europa;6;Suécia;215;Paraná;16;Terrestre;2;2016;novembro;11;285
Europa;6;Suíça;216;Paraná;16;Terrestre;2;2016;novembro;11;1051
Europa;6;Turquia;230;Paraná;16;Terrestre;2;2016;novembro;11;153
Europa;6;Ucrânia;232;Paraná;16;Terrestre;2;2016;novembro;11;83
Europa;6;Outros países;998;Paraná;16;Terrestre;2;2016;novembro;11;25
Oceania;7;Austrália;14;Paraná;16;Terrestre;2;2016;novembro;11;842
Oceania;7;Nova Zelândia;166;Paraná;16;Terrestre;2;2016;novembro;11;234
Oceania;7;Outros países;998;Paraná;16;Terrestre;2;2016;novembro;11;1
Continente não especificado;8;Países não especificados;999;Paraná;16;Terrestre;2;2016;novembro;11;0
África;1;África do Sul;2;Paraná;16;Terrestre;2;2016;dezembro;12;121
África;1;Angola;6;Paraná;16;Terrestre;2;2016;dezembro;12;3
África;1;Cabo Verde;35;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;Egito;60;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;Gana;77;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;Marrocos;143;Paraná;16;Terrestre;2;2016;dezembro;12;6
África;1;Moçambique;151;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;Nigéria;162;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;Quênia;180;Paraná;16;Terrestre;2;2016;dezembro;12;1
África;1;Tunísia;228;Paraná;16;Terrestre;2;2016;dezembro;12;8
África;1;Outros países;998;Paraná;16;Terrestre;2;2016;dezembro;12;6
América Central e Caribe;2;Costa Rica;53;Paraná;16;Terrestre;2;2016;dezembro;12;209
América Central e Caribe;2;Cuba;55;Paraná;16;Terrestre;2;2016;dezembro;12;8
América Central e Caribe;2;El Salvador;61;Paraná;16;Terrestre;2;2016;dezembro;12;7
América Central e Caribe;2;Guatemala;84;Paraná;16;Terrestre;2;2016;dezembro;12;76
América Central e Caribe;2;Haiti;91;Paraná;16;Terrestre;2;2016;dezembro;12;11
América Central e Caribe;2;Honduras;93;Paraná;16;Terrestre;2;2016;dezembro;12;17
América Central e Caribe;2;Nicarágua;160;Paraná;16;Terrestre;2;2016;dezembro;12;15
América Central e Caribe;2;Panamá;170;Paraná;16;Terrestre;2;2016;dezembro;12;11
América Central e Caribe;2;República Dominicana;186;Paraná;16;Terrestre;2;2016;dezembro;12;27
América Central e Caribe;2;Trinidad e Tobago;227;Paraná;16;Terrestre;2;2016;dezembro;12;3
América Central e Caribe;2;Outros países;998;Paraná;16;Terrestre;2;2016;dezembro;12;18
América do Norte;3;Canadá;38;Paraná;16;Terrestre;2;2016;dezembro;12;302
América do Norte;3;Estados Unidos;68;Paraná;16;Terrestre;2;2016;dezembro;12;1592
América do Norte;3;México;148;Paraná;16;Terrestre;2;2016;dezembro;12;1248
América do Sul;4;Argentina;11;Paraná;16;Terrestre;2;2016;dezembro;12;26499
América do Sul;4;Bolívia;26;Paraná;16;Terrestre;2;2016;dezembro;12;665
América do Sul;4;Chile;42;Paraná;16;Terrestre;2;2016;dezembro;12;1217
América do Sul;4;Colômbia;48;Paraná;16;Terrestre;2;2016;dezembro;12;1747
América do Sul;4;Equador;63;Paraná;16;Terrestre;2;2016;dezembro;12;291
América do Sul;4;Guiana;86;Paraná;16;Terrestre;2;2016;dezembro;12;1
América do Sul;4;Guiana Francesa;87;Paraná;16;Terrestre;2;2016;dezembro;12;0
América do Sul;4;Paraguai;173;Paraná;16;Terrestre;2;2016;dezembro;12;36652
América do Sul;4;Peru;174;Paraná;16;Terrestre;2;2016;dezembro;12;604
América do Sul;4;Suriname;217;Paraná;16;Terrestre;2;2016;dezembro;12;1
América do Sul;4;Uruguai;234;Paraná;16;Terrestre;2;2016;dezembro;12;344
América do Sul;4;Venezuela;238;Paraná;16;Terrestre;2;2016;dezembro;12;128
Ásia;5;Arábia Saudita;9;Paraná;16;Terrestre;2;2016;dezembro;12;0
Ásia;5;Bangladesh;18;Paraná;16;Terrestre;2;2016;dezembro;12;1
Ásia;5;China;43;Paraná;16;Terrestre;2;2016;dezembro;12;352
Ásia;5;China, Hong Kong;44;Paraná;16;Terrestre;2;2016;dezembro;12;98
Ásia;5;Cingapura;47;Paraná;16;Terrestre;2;2016;dezembro;12;70
Ásia;5;Filipinas;72;Paraná;16;Terrestre;2;2016;dezembro;12;55
Ásia;5;Índia;113;Paraná;16;Terrestre;2;2016;dezembro;12;84
Ásia;5;Indonésia;114;Paraná;16;Terrestre;2;2016;dezembro;12;17
Ásia;5;Irã;115;Paraná;16;Terrestre;2;2016;dezembro;12;7
Ásia;5;Israel;119;Paraná;16;Terrestre;2;2016;dezembro;12;1006
Ásia;5;Japão;122;Paraná;16;Terrestre;2;2016;dezembro;12;487
Ásia;5;Líbano;130;Paraná;16;Terrestre;2;2016;dezembro;12;11
Ásia;5;Malásia;138;Paraná;16;Terrestre;2;2016;dezembro;12;131
Ásia;5;Paquistão;172;Paraná;16;Terrestre;2;2016;dezembro;12;6
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2016;dezembro;12;1054
Ásia;5;Síria;209;Paraná;16;Terrestre;2;2016;dezembro;12;1
Ásia;5;Tailândia;220;Paraná;16;Terrestre;2;2016;dezembro;12;36
Ásia;5;Taiwan;221;Paraná;16;Terrestre;2;2016;dezembro;12;132
Ásia;5;Outros países;998;Paraná;16;Terrestre;2;2016;dezembro;12;42
Europa;6;Alemanha;4;Paraná;16;Terrestre;2;2016;dezembro;12;2337
Europa;6;Áustria;15;Paraná;16;Terrestre;2;2016;dezembro;12;317
Europa;6;Bélgica;21;Paraná;16;Terrestre;2;2016;dezembro;12;380
Europa;6;Bulgária;31;Paraná;16;Terrestre;2;2016;dezembro;12;98
Europa;6;Croácia;54;Paraná;16;Terrestre;2;2016;dezembro;12;25
Europa;6;Dinamarca;57;Paraná;16;Terrestre;2;2016;dezembro;12;247
Europa;6;Eslováquia;65;Paraná;16;Terrestre;2;2016;dezembro;12;44
Europa;6;Eslovênia;66;Paraná;16;Terrestre;2;2016;dezembro;12;18
Europa;6;Espanha;67;Paraná;16;Terrestre;2;2016;dezembro;12;3247
Europa;6;Estônia;69;Paraná;16;Terrestre;2;2016;dezembro;12;13
Europa;6;Finlândia;73;Paraná;16;Terrestre;2;2016;dezembro;12;107
Europa;6;França;74;Paraná;16;Terrestre;2;2016;dezembro;12;2882
Europa;6;Grécia;81;Paraná;16;Terrestre;2;2016;dezembro;12;44
Europa;6;Holanda;92;Paraná;16;Terrestre;2;2016;dezembro;12;674
Europa;6;Hungria;94;Paraná;16;Terrestre;2;2016;dezembro;12;79
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2016;dezembro;12;232
Europa;6;Itália;120;Paraná;16;Terrestre;2;2016;dezembro;12;1884
Europa;6;Letônia;129;Paraná;16;Terrestre;2;2016;dezembro;12;17
Europa;6;Lituânia;134;Paraná;16;Terrestre;2;2016;dezembro;12;15
Europa;6;Luxemburgo;135;Paraná;16;Terrestre;2;2016;dezembro;12;14
Europa;6;Noruega;164;Paraná;16;Terrestre;2;2016;dezembro;12;55
Europa;6;Polônia;177;Paraná;16;Terrestre;2;2016;dezembro;12;253
Europa;6;Portugal;179;Paraná;16;Terrestre;2;2016;dezembro;12;212
Europa;6;Reino Unido;182;Paraná;16;Terrestre;2;2016;dezembro;12;1725
Europa;6;República Tcheca;187;Paraná;16;Terrestre;2;2016;dezembro;12;45
Europa;6;Romênia;188;Paraná;16;Terrestre;2;2016;dezembro;12;44
Europa;6;Rússia;190;Paraná;16;Terrestre;2;2016;dezembro;12;334
Europa;6;Sérvia;208;Paraná;16;Terrestre;2;2016;dezembro;12;6
Europa;6;Suécia;215;Paraná;16;Terrestre;2;2016;dezembro;12;212
Europa;6;Suíça;216;Paraná;16;Terrestre;2;2016;dezembro;12;893
Europa;6;Turquia;230;Paraná;16;Terrestre;2;2016;dezembro;12;90
Europa;6;Ucrânia;232;Paraná;16;Terrestre;2;2016;dezembro;12;131
Europa;6;Outros países;998;Paraná;16;Terrestre;2;2016;dezembro;12;22
Oceania;7;Austrália;14;Paraná;16;Terrestre;2;2016;dezembro;12;800
Oceania;7;Nova Zelândia;166;Paraná;16;Terrestre;2;2016;dezembro;12;253
Oceania;7;Outros países;998;Paraná;16;Terrestre;2;2016;dezembro;12;0
Continente não especificado;8;Países não especificados;999;Paraná;16;Terrestre;2;2016;dezembro;12;0
África;1;África do Sul;2;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Angola;6;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Cabo Verde;35;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Egito;60;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Gana;77;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Marrocos;143;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Moçambique;151;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Nigéria;162;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Quênia;180;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Tunísia;228;Paraná;16;Marítima;3;2016;janeiro;1;0
África;1;Outros países;998;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Costa Rica;53;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Cuba;55;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;El Salvador;61;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Guatemala;84;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Haiti;91;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Honduras;93;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Nicarágua;160;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Panamá;170;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;República Dominicana;186;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Trinidad e Tobago;227;Paraná;16;Marítima;3;2016;janeiro;1;0
América Central e Caribe;2;Outros países;998;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Norte;3;Canadá;38;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Norte;3;Estados Unidos;68;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Norte;3;México;148;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Argentina;11;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Bolívia;26;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Chile;42;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Colômbia;48;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Equador;63;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Guiana;86;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Guiana Francesa;87;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Paraguai;173;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Peru;174;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Suriname;217;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Uruguai;234;Paraná;16;Marítima;3;2016;janeiro;1;0
América do Sul;4;Venezuela;238;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Arábia Saudita;9;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Bangladesh;18;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;China;43;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;China, Hong Kong;44;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Cingapura;47;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Filipinas;72;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Índia;113;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Indonésia;114;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Irã;115;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Israel;119;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Japão;122;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Líbano;130;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Malásia;138;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Paquistão;172;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Síria;209;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Tailândia;220;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Taiwan;221;Paraná;16;Marítima;3;2016;janeiro;1;0
Ásia;5;Outros países;998;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Alemanha;4;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Áustria;15;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Bélgica;21;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Bulgária;31;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Croácia;54;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Dinamarca;57;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Eslováquia;65;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Eslovênia;66;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Espanha;67;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Estônia;69;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Finlândia;73;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;França;74;Paraná;16;Marítima;3;2016;janeiro;1;2
Europa;6;Grécia;81;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Holanda;92;Paraná;16;Marítima;3;2016;janeiro;1;4
Europa;6;Hungria;94;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Itália;120;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Letônia;129;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Lituânia;134;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Luxemburgo;135;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Noruega;164;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Polônia;177;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Portugal;179;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Reino Unido;182;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;República Tcheca;187;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Romênia;188;Paraná;16;Marítima;3;2016;janeiro;1;0
Europa;6;Rússia;190;Paraná;16;Marítima;3;2016;janeiro;1;0
