Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;Ano;Mês;Ordem mês;Chegadas;
América Central e Caribe;2;Guatemala;84;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América Central e Caribe;2;Panamá;170;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América Central e Caribe;2;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América do Norte;3;Canadá;38;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;7;
América do Norte;3;Estados Unidos;68;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;6;
América do Norte;3;México;148;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;39;
América do Sul;4;Argentina;11;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;82;
América do Sul;4;Bolívia;26;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;1280;
América do Sul;4;Chile;42;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;24;
América do Sul;4;Colômbia;48;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;25;
América do Sul;4;Equador;63;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;18;
América do Sul;4;Guiana Francesa;87;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América do Sul;4;Paraguai;173;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;1479;
América do Sul;4;Peru;174;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;164;
América do Sul;4;Guiana;86;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América do Sul;4;Suriname;217;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
América do Sul;4;Uruguai;234;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;5;
América do Sul;4;Venezuela;238;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;1;
Ásia;5;China;43;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;2;
Ásia;5;Índia;113;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;5;
Ásia;5;Israel;119;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;1;
Ásia;5;Japão;122;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;3;
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;5;
Ásia;5;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Alemanha;4;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;38;
Europa;6;Áustria;15;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;6;
Europa;6;Bélgica;21;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Dinamarca;57;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;3;
Europa;6;Espanha;67;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;14;
Europa;6;Finlândia;73;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;França;74;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;20;
Europa;6;Grécia;81;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Holanda;92;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;8;
Europa;6;Hungria;94;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Reino Unido;182;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;32;
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;6;
Europa;6;Itália;120;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;10;
Europa;6;Noruega;164;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;4;
Europa;6;Polônia;177;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Portugal;179;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;2;
Europa;6;República Tcheca;187;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Rússia;190;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;3;
Europa;6;Suécia;215;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Europa;6;Suíça;216;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;16;
Europa;6;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;5;
Oceania;7;Austrália;14;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;18;
Oceania;7;Nova Zelândia;166;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Oceania;7;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
Continente não especificado;8;Países não especificados;999;Mato Grosso do Sul;12;Terrestre;2;2014;outubro;10;0;
África;1;África do Sul;2;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
África;1;Angola;6;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
África;1;Cabo Verde;35;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
África;1;Nigéria;162;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
África;1;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América Central e Caribe;2;Costa Rica;53;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América Central e Caribe;2;Cuba;55;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América Central e Caribe;2;Guatemala;84;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América Central e Caribe;2;Panamá;170;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América Central e Caribe;2;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América do Norte;3;Canadá;38;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
América do Norte;3;Estados Unidos;68;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;17;
América do Norte;3;México;148;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;32;
América do Sul;4;Argentina;11;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;60;
América do Sul;4;Bolívia;26;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;1185;
América do Sul;4;Chile;42;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;55;
América do Sul;4;Colômbia;48;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;27;
América do Sul;4;Equador;63;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;15;
América do Sul;4;Guiana Francesa;87;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América do Sul;4;Paraguai;173;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;1994;
América do Sul;4;Peru;174;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;132;
América do Sul;4;Guiana;86;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América do Sul;4;Suriname;217;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
América do Sul;4;Uruguai;234;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
América do Sul;4;Venezuela;238;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Ásia;5;China;43;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;6;
Ásia;5;Índia;113;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;2;
Ásia;5;Israel;119;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Ásia;5;Japão;122;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;1;
Ásia;5;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;2;
Europa;6;Alemanha;4;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;43;
Europa;6;Áustria;15;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;Bélgica;21;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;6;
Europa;6;Dinamarca;57;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
Europa;6;Espanha;67;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;13;
Europa;6;Finlândia;73;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;França;74;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;22;
Europa;6;Grécia;81;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;Holanda;92;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;7;
Europa;6;Hungria;94;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;Reino Unido;182;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;23;
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
Europa;6;Itália;120;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;10;
Europa;6;Noruega;164;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;1;
Europa;6;Polônia;177;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;6;
Europa;6;Portugal;179;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;5;
Europa;6;República Tcheca;187;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;Rússia;190;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Europa;6;Suécia;215;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;4;
Europa;6;Suíça;216;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;9;
Europa;6;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;9;
Oceania;7;Austrália;14;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;23;
Oceania;7;Nova Zelândia;166;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;3;
Oceania;7;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
Continente não especificado;8;Países não especificados;999;Mato Grosso do Sul;12;Terrestre;2;2014;novembro;11;0;
África;1;África do Sul;2;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
África;1;Angola;6;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
África;1;Cabo Verde;35;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
África;1;Nigéria;162;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
África;1;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;3;
América Central e Caribe;2;Costa Rica;53;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América Central e Caribe;2;Cuba;55;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;5;
América Central e Caribe;2;Guatemala;84;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América Central e Caribe;2;Panamá;170;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América Central e Caribe;2;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;2;
América do Norte;3;Canadá;38;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;2;
América do Norte;3;Estados Unidos;68;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;15;
América do Norte;3;México;148;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;22;
América do Sul;4;Argentina;11;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;113;
América do Sul;4;Bolívia;26;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;4643;
América do Sul;4;Chile;42;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;83;
América do Sul;4;Colômbia;48;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;57;
América do Sul;4;Equador;63;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;22;
América do Sul;4;Guiana Francesa;87;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América do Sul;4;Paraguai;173;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;4583;
América do Sul;4;Peru;174;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;376;
América do Sul;4;Guiana;86;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América do Sul;4;Suriname;217;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
América do Sul;4;Uruguai;234;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;9;
América do Sul;4;Venezuela;238;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;10;
Ásia;5;China;43;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Ásia;5;Índia;113;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Ásia;5;Israel;119;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Ásia;5;Japão;122;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;22;
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;3;
Ásia;5;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;14;
Europa;6;Alemanha;4;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;66;
Europa;6;Áustria;15;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;7;
Europa;6;Bélgica;21;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;5;
Europa;6;Dinamarca;57;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;4;
Europa;6;Espanha;67;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;33;
Europa;6;Finlândia;73;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;1;
Europa;6;França;74;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;41;
Europa;6;Grécia;81;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Europa;6;Holanda;92;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;11;
Europa;6;Hungria;94;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Europa;6;Reino Unido;182;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;39;
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;9;
Europa;6;Itália;120;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;16;
Europa;6;Noruega;164;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;6;
Europa;6;Polônia;177;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;5;
Europa;6;Portugal;179;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;8;
Europa;6;República Tcheca;187;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Europa;6;Rússia;190;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;4;
Europa;6;Suécia;215;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;13;
Europa;6;Suíça;216;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;13;
Europa;6;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;11;
Oceania;7;Austrália;14;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;3;
Oceania;7;Nova Zelândia;166;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;3;
Oceania;7;Outros países;998;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
Continente não especificado;8;Países não especificados;999;Mato Grosso do Sul;12;Terrestre;2;2014;dezembro;12;0;
África;1;África do Sul;2;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
África;1;Angola;6;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
África;1;Cabo Verde;35;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
África;1;Nigéria;162;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
África;1;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América Central e Caribe;2;Costa Rica;53;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América Central e Caribe;2;Cuba;55;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América Central e Caribe;2;Guatemala;84;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América Central e Caribe;2;Panamá;170;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América Central e Caribe;2;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Norte;3;Canadá;38;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Norte;3;Estados Unidos;68;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Norte;3;México;148;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Argentina;11;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Bolívia;26;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Chile;42;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Colômbia;48;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Equador;63;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Guiana Francesa;87;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Paraguai;173;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Peru;174;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Guiana;86;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Suriname;217;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Uruguai;234;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
América do Sul;4;Venezuela;238;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;China;43;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;Índia;113;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;Israel;119;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;Japão;122;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Ásia;5;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Alemanha;4;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Áustria;15;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Bélgica;21;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Dinamarca;57;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Espanha;67;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Finlândia;73;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;França;74;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Grécia;81;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Holanda;92;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Hungria;94;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Reino Unido;182;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Itália;120;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Noruega;164;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Polônia;177;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Portugal;179;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;República Tcheca;187;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Rússia;190;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Suécia;215;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Suíça;216;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Europa;6;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Oceania;7;Austrália;14;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Oceania;7;Nova Zelândia;166;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Oceania;7;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
Continente não especificado;8;Países não especificados;999;Mato Grosso do Sul;12;Fluvial;4;2014;janeiro;1;;
África;1;África do Sul;2;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
África;1;Angola;6;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
África;1;Cabo Verde;35;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
África;1;Nigéria;162;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
África;1;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América Central e Caribe;2;Costa Rica;53;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América Central e Caribe;2;Cuba;55;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América Central e Caribe;2;Guatemala;84;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América Central e Caribe;2;Panamá;170;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América Central e Caribe;2;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Norte;3;Canadá;38;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Norte;3;Estados Unidos;68;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Norte;3;México;148;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Argentina;11;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Bolívia;26;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Chile;42;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Colômbia;48;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Equador;63;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Guiana Francesa;87;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Paraguai;173;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Peru;174;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Guiana;86;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Suriname;217;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Uruguai;234;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
América do Sul;4;Venezuela;238;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;China;43;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;Índia;113;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;Israel;119;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;Japão;122;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Ásia;5;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Alemanha;4;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Áustria;15;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Bélgica;21;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Dinamarca;57;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Espanha;67;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Finlândia;73;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;França;74;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Grécia;81;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Holanda;92;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Hungria;94;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Reino Unido;182;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Itália;120;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Noruega;164;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Polônia;177;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Portugal;179;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;República Tcheca;187;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Rússia;190;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Suécia;215;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Suíça;216;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Europa;6;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Oceania;7;Austrália;14;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Oceania;7;Nova Zelândia;166;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Oceania;7;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
Continente não especificado;8;Países não especificados;999;Mato Grosso do Sul;12;Fluvial;4;2014;fevereiro;2;;
África;1;África do Sul;2;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
África;1;Angola;6;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
África;1;Cabo Verde;35;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
África;1;Nigéria;162;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
África;1;Outros países;998;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
América Central e Caribe;2;Costa Rica;53;Mato Grosso do Sul;12;Fluvial;4;2014;março;3;;
